IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_114,PKA_260_ENG,PKA_260_EXP,MUT_RPS6KB2,MUT_RPS6KB2_EXP,PWY_R_HSA_1643685_CSV,PWY_R_HSA_170834_EXP,GO_0030325,GO_0061024,SFAM_DYRK1_EXP,SFAM_FJ_EXP,SFAM_NuaK,CLS_Histology_subtype_1_mixed_carcinoma,EXP_SBK2,EXP_ACVR2B,EXP_SBK1,EXP_STK10,EXP_MYO3B,EXP_STK19,PKA_137_CSV_X_Fingerprint_576,PKA_137_EXP_X_Fingerprint_576,PKA_137_X_Fingerprint_576,PKA_251_ENG_X_Fingerprint_644,PKA_251_POL_X_Fingerprint_644,PKA_260_EXP_X_Fingerprint_611,PKA_85_EXP_X_Fingerprint_611,PKA_93_EXP_X_Fingerprint_644,PKA_93_X_Fingerprint_644,EXP_CSNK1E_X_EXP_CEP135,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_NCAM1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAP2K2_X_EXP_YWHAH,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_GNA15,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_SNCA,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_EXP_X_REC_R_HSA_6802934_EXP,REC_R_HSA_3228469_X_REC_R_HSA_6802932,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,GO_0036289_EXP_X_GO_0060999_EXP,Predicted IC50,Validation
3.455568,1298365,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.8494770457,2.6622992598,0,0,0,0,0,0,0,0,0,38.021109933,65.468724476,12.178490415,12.575733578,52.417151621,76.029822856,15.55296982,33.80084383,15.448370966,46.360142845,27.805747665,28.725328652,36.079934556,17.828472809,10.177609756,0,0,0,0,0,2.754236954,1
3.728338,909257,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,3.5511043584,6
4.626808,949090,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,2.9363076115,1
4.910315,1240129,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,2.7917201621,3.0797592705,0,0,0,0,0,0,0,0,0,30.286610388,59.569874195,11.625468382,14.187067379,48.147292733,73.859787522,13.215609086,27.224896019,12.523995298,35.162909858,21.502378422,26.389612587,19.605547565,14.274393246,9.3976487598,0,0,0,0,10.058156038,4.5817019085,6
-0.150523,924186,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,4.8188387322,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,0.0064855618,8
1.899331,905991,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.711014,0,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.765996058,2.8536282614,0,0,0,0,0,0,0,0,0,36.8049036,68.731588097,10.002241832,10.262328532,44.314431907,76.815542775,14.17036255,38.407689143,20.827368092,43.355126798,27.535001325,23.565624791,18.721631587,20.924054128,8.5452175449,0,0,0,0,0,1.6872579342,1
4.032317,1480374,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.909840205,2.8942232905,0,0,0,0,0,0,0,0,0,31.221869283,60.613449229,14.225854782,12.938810594,40.542353927,66.941254828,15.576535623,31.28690763,14.61326707,35.499575542,18.938639034,19.977946617,17.144634283,18.262185327,16.96258755,0,0,0,0,0,4.3263252908,8
2.494797,949090,249,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,3.2081013257,4
4.399773,905959,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,4.747455911,4
1.110959,909257,1219,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,1.9009587882,6
4.047313,909774,1025,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7818274318,2.7516773633,0,0,0,0,0,0,0,0,0,45.411622831,69.69271588,10.294766663,10.297644168,51.69599587,71.391780095,12.965938931,29.969054231,21.061145508,37.743320492,20.427858066,15.930880152,24.662372099,12.503956117,9.4492709668,0,0,0,0,0,4.8605086441,9
2.372551,949090,1015,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,2.8087693765,3
3.288826,946360,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.2498667392,3.0020830316,0.698327,4.6791855179,1,0,0,0,0,0,0,33.075902271,46.097899105,16.664826031,14.849978938,47.908212114,69.756659307,14.153322007,39.714389774,13.716113651,44.959916214,21.713459998,25.09854098,16.603980623,24.69808202,18.136930219,0,0,0,0,0,1.9417530842,3
5.948523,1240199,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,3.4109003851,2.8998379484,0,0,0,0,0,0,3.1108707041,0,0,25.005538253,42.236078964,21.164671119,19.288029035,39.599832267,61.363276542,11.5328842,23.343498377,14.715850217,37.508227619,16.063254209,18.776435307,15.982072018,39.921651632,20.15831621,0,0,1,1,22.100522159,5.4501914938,10
2.277197,905959,1046,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,1.8725711989,9
1.306135,905991,331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.765996058,2.8536282614,0,0,0,0,0,0,0,0,0,36.8049036,68.731588097,10.002241832,10.262328532,44.314431907,76.815542775,14.17036255,38.407689143,20.827368092,43.355126798,27.535001325,23.565624791,18.721631587,20.924054128,8.5452175449,0,0,0,0,0,1.1790696878,4
-0.285807,924186,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,0,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,-0.580185149,2
3.634712,1480371,152,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.374177316,0,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,3.344553198,2.7181585597,0,0,0,0,0,0,0,0,0,38.225655674,65.140745803,17.968023615,18.531228865,54.830836703,74.914192661,16.189628525,38.016328628,16.001684946,47.308968756,19.436908598,27.727002622,14.964324635,27.219085888,10.067167093,0,0,0,0,17.491605198,2.6351184936,3
4.012306,1240200,292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,4.4273661326,9
-1.834572,909255,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0.797912,7.4366576417,1,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,-1.091099843,10
1.02526,909699,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.4634369571,0,0,4.0245507019,4.7294591102,4.9914223519,3.6707155881,2.8903034007,3.0463296161,0,0,0,0,0,0,0,0,0,29.756017949,64.060377609,13.259083497,13.573163989,49.179323484,72.734472057,17.107489967,28.275372905,15.753702232,48.978007051,24.965047538,23.335915947,24.480506542,22.875186179,19.220868616,0,0,0,0,0,0.9571800425,9
5.784548,1240199,1042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,3.4109003851,2.8998379484,0,0,0,0,0,0,0,0,0,25.005538253,42.236078964,21.164671119,19.288029035,39.599832267,61.363276542,11.5328842,23.343498377,14.715850217,37.508227619,16.063254209,18.776435307,15.982072018,39.921651632,20.15831621,0,0,1,1,22.100522159,5.1638229978,5
2.637617,1480371,1030,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.374177316,0,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,3.344553198,2.7181585597,0,0,0,0,0,0,0,0,0,38.225655674,65.140745803,17.968023615,18.531228865,54.830836703,74.914192661,16.189628525,38.016328628,16.001684946,47.308968756,19.436908598,27.727002622,14.964324635,27.219085888,10.067167093,0,0,0,0,17.491605198,4.3771052125,2
4.094114,909699,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4634369571,0,0,4.0245507019,4.7294591102,4.9914223519,3.6707155881,2.8903034007,3.0463296161,0,0,0,0,0,0,0,0,0,29.756017949,64.060377609,13.259083497,13.573163989,49.179323484,72.734472057,17.107489967,28.275372905,15.753702232,48.978007051,24.965047538,23.335915947,24.480506542,22.875186179,19.220868616,0,0,0,0,0,4.5435231322,8
3.690813,1479987,1013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.8512056449,0,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.7615240251,2.8835960733,0,0,0,0,0,0,0,0,0,44.968842124,67.582896605,9.8314130649,10.861207749,56.605423321,73.096867548,14.203620938,34.312175576,13.762676946,39.516219854,22.116820503,20.764468875,17.016444,18.341845445,9.633863972,0,0,0,0,0,2.8396028057,9
3.852276,1479987,1042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8512056449,0,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.7615240251,2.8835960733,0,0,0,4.392,2.2,0,0,0,0,44.968842124,67.582896605,9.8314130649,10.861207749,56.605423321,73.096867548,14.203620938,34.312175576,13.762676946,39.516219854,22.116820503,20.764468875,17.016444,18.341845445,9.633863972,0,0,0,0,0,3.7654918894,6
-4.770411,924186,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,4.8188387322,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,-4.26439567,3
2.425588,905933,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,-3.861,6.5545862821,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1513899199,3.1755934124,0,0,0,0,0,6.5545862821,0,0,0,29.33881711,56.057876423,16.86998396,17.701008291,44.330248574,64.796202595,14.572909962,32.156385222,14.966376467,49.481181446,22.612764884,22.314591415,14.053581039,28.412466608,21.608209505,0,0,0,0,0,2.4063556106,6
5.077984,905990,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.2193720915,3.0115798512,0,0,0,0,0,0,0,0,0,37.678087984,57.518972533,15.015941855,16.764279158,47.024205049,74.430271226,20.961698252,34.7982297,16.746580489,50.353512292,23.469900946,22.337452878,17.781933801,19.631572448,14.541564161,0,0,0,0,0,3.7147622721,10
1.945303,1240129,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,2.7917201621,3.0797592705,0,0,0,0,0,0,0,0,0,30.286610388,59.569874195,11.625468382,14.187067379,48.147292733,73.859787522,13.215609086,27.224896019,12.523995298,35.162909858,21.502378422,26.389612587,19.605547565,14.274393246,9.3976487598,0,0,0,0,10.058156038,0.9049971107,5
3.060304,905933,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-3.861,6.5545862821,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1513899199,3.1755934124,0,0,0,0,0,6.5545862821,0,0,0,29.33881711,56.057876423,16.86998396,17.701008291,44.330248574,64.796202595,14.572909962,32.156385222,14.966376467,49.481181446,22.612764884,22.314591415,14.053581039,28.412466608,21.608209505,0,0,0,0,0,2.530362017,10
5.112716,909774,253,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7818274318,2.7516773633,0,0,0,0,0,0,0,0,0,45.411622831,69.69271588,10.294766663,10.297644168,51.69599587,71.391780095,12.965938931,29.969054231,21.061145508,37.743320492,20.427858066,15.930880152,24.662372099,12.503956117,9.4492709668,0,0,0,0,0,5.1026803893,6
2.951416,909255,1014,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0,0,0,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,1.2958481042,2
2.148937,1240128,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.751916,0,0,0,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.8383943943,2.5466618141,0,0,0,0,0,0,0,0,0,36.430229823,67.652922267,9.6339418627,9.6347482387,48.0970981,72.286097176,15.159800286,32.98322865,14.372840154,44.609758797,22.945888818,23.886545611,22.151758061,20.38261588,9.1415663813,0,0,0,0,0,2.0765004783,3
-0.424341,909257,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,0.370677069,5
