IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_714,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_658,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,GO_0000278,GO_0016477,FAM_TKL_CSV,PKA_172_ASA_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,GO_0032212_X_GO_0043066,Predicted IC50,Validation
4.880728,907071,279,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,4.585808514,8
-0.709022,1240216,302,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,0.1188942313,4
2.854744,1298151,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.1003318574,9
4.329435,1298146,199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,4.4377787995,5
1.616454,909719,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.0295928267,7
1.453573,910850,1059,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,0.7396625053,7
4.213545,910850,1053,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,1.8757056335,10
3.675061,1240217,345,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.9865528017,6
3.399439,1298151,1029,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.8409072178,9
-0.190634,1240216,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,-1.251023592,9
1.307517,909738,158,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,1.289232118,3
2.60165,1240217,221,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.6800770162,5
-4.187856,1298151,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,-0.666677826,3
4.247152,909737,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,4.5004007009,10
3.936303,1240217,288,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.5574512763,9
3.658688,907071,1129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,3.536085489,4
1.730968,909719,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,-0.028545894,9
1.84426,1240160,1061,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,4.1544329802,6
3.0944,909719,1049,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,2.8411641003,5
4.709786,909719,1043,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,5.0175431396,7
1.553099,1240217,230,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,22.2,25.878621649,13.612986655,16.062063195,11.559611023,0,2.1278314965,6
-0.099418,907057,159,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,0.2337124296,7
5.307677,909739,193,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,4.3770799891,10
3.410403,1298146,1129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,4.4354816284,3
0.517033,909719,1054,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.1013938493,2
5.681786,1298146,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,5.1710983871,2
2.174327,1240160,1054,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,2.2524581808,5
2.986907,1240159,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,3.4722938626,8
0.240052,1240216,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.4092306434,9
0.341456,909719,312,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.2345366065,6
-3.145735,909736,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,0.006698013,3
4.883429,907071,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,4.3091837664,9
4.924207,1240217,279,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.3685710181,1
2.265978,909736,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,4.5861187801,2
1.089803,1240159,283,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,0.6584274107,7
3.929352,1240160,1042,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,3.3933097274,5
1.416783,1298151,1161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,0.1507722005,8
-0.09924,909736,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.0751078633,3
1.299775,909719,1015,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.9868230815,8
5.242673,910850,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.4966655273,5
3.244492,909737,262,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,2.5846172409,3
-0.230984,910850,153,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,0.5981183593,7
1.477446,907071,1061,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,3.7499387594,6
4.332709,1240159,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,3.7946806462,8
4.110188,1298151,257,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,3.0026883723,2
3.123464,907057,1029,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,2.8416292566,2
3.047126,1240216,249,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,-0.166984461,1
3.205654,1298146,1013,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,3.6778843211,2
2.700799,1240160,249,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,0.85201364,3
3.327639,1298151,229,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,3.8440045616,1
3.924514,910850,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,3.135413891,3
2.736188,907071,1013,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,0,2.5629606934,9
4.482749,907057,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,5.1803719326,7
5.472633,1240217,229,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,4.4976152304,10
-2.217538,1240217,153,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,-1.767741466,3
1.227423,1240216,152,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,1.6376989561,10
5.529921,1240217,263,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,22.2,25.878621649,13.612986655,16.062063195,11.559611023,0,4.1335516168,7
0.570754,1298151,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,3.9549926383,9
5.057923,1240159,293,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,3.4747124863,10
4.218209,909719,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,3.8323668803,1
2.753537,1240216,1043,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.4398439906,10
4.990588,1240159,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,4.6678410722,4
2.922091,909736,1052,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.0923054304,4
0.176552,1240217,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,1.8217628186,2
3.755966,1298151,185,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.5778797908,7
-1.417734,1240160,155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,0.2876795308,9
4.324213,909739,177,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,2.3884135973,5
2.068172,1240160,1194,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,3.5589813073,9
2.60809,909739,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,2.8986023506,6
3.737396,1298151,231,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,6.1379831277,1
1.6188,1240159,167,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,2.4510478988,2
-0.731322,909719,153,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,-0.664513606,3
3.281761,909739,301,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,3.2640997497,3
3.286156,1240217,292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,0,3.7611429674,2
1.297897,1298146,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,2.6849189941,2
0.149365,909737,312,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,0.2321321114,10
1.544037,910850,178,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,2.5230892399,9
2.72151,909739,203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,0,2.4952559396,7
2.101674,909737,199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,2.7685448366,7
5.242673,910850,255,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.1382852083,9
-2.106971,909719,1060,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,-1.292114637,2
4.73985,909719,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,3.9887168303,8
-1.479141,1240217,299,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,22.2,25.878621649,13.612986655,16.062063195,11.559611023,0,3.4050868938,1
3.429746,907057,275,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,2.5942541444,4
4.06514,909736,1203,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.3951037902,9
-0.44683,909737,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,-0.025012213,8
2.911827,1240159,1129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,3.7474169869,10
-0.393629,1240160,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,-1.181542671,8
2.297776,909737,1010,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,1.3791156038,10
3.573662,1298151,263,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,4.2024449376,10
1.492164,1240159,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,-0.028317942,8
4.862932,907057,263,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,5.4049675544,7
4.773269,909738,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,5.0921749612,9
-2.430844,909738,1057,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,-2.588336644,2
4.970647,1240160,309,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,4.3124954298,1
2.554897,909736,1029,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,0,2.8408430409,3
4.290825,910850,226,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,3.8385482275,1
5.681786,1298146,330,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,5.0053116891,8
5.552946,1298146,1039,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,6.0583047549,3
3.50649,910850,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,2.8409133103,2
5.910019,910850,279,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.6870726679,8
2.473902,1240216,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.2172738333,9
-0.156872,1240160,308,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,0.85201364,2
-1.35291,1240217,155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,22.2,25.878621649,13.612986655,16.062063195,11.559611023,0,-1.16508675,7
1.461498,1240216,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.1648695568,10
2.940763,1240216,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,2.8409058073,7
2.60991,909738,199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,3.142081804,3
0.619539,909719,1059,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.7002255799,8
4.193443,909719,1194,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,4.2648955737,7
0.735858,1298151,262,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,2.5064585643,3
-1.518521,1240216,1024,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,-1.188439593,3
4.981205,1240159,330,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.545751,0,38.983090682,15.327107304,32.033418446,33.434750632,0,4.2896626612,7
5.24221,910850,302,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.3301637189,6
0.670867,1298151,1242,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,0,1.4128588894,4
2.782262,909719,249,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.6935659961,10
2.221495,1240160,277,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,3.397511018,4
1.3992,1240160,1023,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,0,2.4257612238,7
2.066152,909719,1219,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,1.9098754122,1
1.511673,909737,155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,0,0.5781332209,3
5.248018,909738,231,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,5.1127657561,2
3.432192,909738,176,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,3.4341025046,8
1.85561,1240217,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,22.2,25.878621649,13.612986655,16.062063195,11.559611023,0,1.6101341631,5
0.545788,1240216,1242,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,0.1576607922,3
3.391146,1298146,1052,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1.351098,0,51.964453804,21.931007996,34.888751606,29.775278758,2,4.9042944777,10
4.51061,907057,253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,4.4463543634,3
0.8435163755,909719,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.8399870907,9
2.173983,909738,1053,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,1.8579591975,4
3.818983,1240216,230,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0.824209,0,24.595890283,14.349956727,17.323213801,16.791871412,0,3.8978864133,2
4.344137,910850,1039,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.1527838603,2
-0.367694,909738,159,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,27.977022855,13.381234536,24.885413353,24.704479382,0,0.2337324885,3
3.654274,909719,226,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,2.4530067135,1
-0.686446,909719,273,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.751916,0,29.836462018,14.588292222,17.13390608,21.87263279,0,0.6935659961,6
3.171677,910850,1129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.542071,0,48.41287936,19.382278659,37.993831391,31.328445838,1,4.436155257,7
0.478019,907057,202,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.774233,0,26.467730223,14.239302059,20.159938621,19.596252605,0,1.6026109556,10
