IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,GO_0000278,GO_0016477,GO_0030216_EXP,SFAM_RIPK,FAM_TKL_CSV,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_VCAM1,EXP_STK11_X_EXP_MYC,EXP_STK11_X_EXP_TP53,GO_0032212_X_GO_0043066,Predicted IC50,Validation
4.397713,909739,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,3.7855120302,1
5.242673,910850,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,5.0730620141,2
4.942398,1240159,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,3.1517750767,5
3.896043,1240160,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,3.1518996415,1
4.034972,1240216,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.7857021076,1
4.303446,1240217,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,3.636248093,9
5.242548,1298146,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,5.0730620148,7
2.260447,1298151,255,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,3.151775218,3
2.246211,907057,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.9200173572,10
2.07206,907071,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,1.5708220776,3
4.739878,909719,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,2.2047492345,5
0.875868,909736,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,2.1793826589,10
1.180702,909737,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,1.6807724034,3
1.805224,909738,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,2.2018554282,2
2.070356,909739,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,2.2047489952,10
4.261492,910850,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,3.4921090153,3
2.288536,1240159,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,1.5708220776,9
0.687801,1240160,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,1.6372510136,6
2.127679,1240216,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,2.2047493143,8
0.831306,1240217,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,2.2044206786,6
5.085787,1298146,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,3.4920887157,5
-0.17151,1298151,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,1.5709062051,9
1.112733,907057,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.679838811,8
4.328692,907071,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,3.7164241787,7
3.803985,909719,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,3.9822467137,1
2.122257,909736,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,2.1306298722,1
2.391646,909737,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,2.2490928759,6
4.839109,909738,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,3.9250361814,4
1.868622,909739,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,3.1028256674,2
5.242673,910850,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,5.2529638565,8
3.358764,1240159,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,3.6388076894,9
2.481722,1240160,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,2.4763395468,7
3.058056,1240216,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.130828877,10
0.85924,1240217,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,1.6169957764,4
5.681786,1298146,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,5.6522014613,8
4.110188,1298151,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,2.0257269316,10
2.048865,907057,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.9570998808,6
3.563101,907071,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,1.5708220776,2
2.189963,909719,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,2.2047492517,2
1.817817,909736,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,2.2047493148,3
1.882456,909737,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,1.704364441,7
1.625299,909738,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,2.2024717266,7
1.636307,909739,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,2.2047490635,6
3.039229,910850,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,3.4921090153,4
2.148206,1240159,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,1.5708220776,6
1.978724,1240160,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,1.652968654,3
2.958906,1240216,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,2.2047493145,9
2.308612,1240217,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,2.2044912553,10
5.681786,1298146,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,3.4921088605,9
4.582347,1298151,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,1.5709290699,10
3.35544,907057,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,1.9122438538,10
3.422504,907071,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,2.5216169954,10
3.543882,909719,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,2.8867188848,8
0.563912,909736,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,2.7305783761,1
3.244492,909737,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,2.5661470404,1
3.407507,909738,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,2.8803078927,3
3.850228,909739,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,3.4114533992,8
4.549526,910850,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,4.1593796022,5
3.328813,1240159,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,2.4687187365,9
3.237506,1240160,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,2.4214887243,4
4.233591,1240216,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,3.4268291069,9
1.14139,1240217,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,2.1781725673,9
4.988639,1298146,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,4.8567560266,8
0.735858,1298151,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,2.5050557195,3
4.862932,907057,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,5.8637151904,10
5.611963,907071,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,5.3264220381,2
5.148764,909719,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,5.3264320546,6
5.041452,909736,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,5.0530221445,2
5.735841,909737,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,5.3264304872,3
5.21465,909738,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,5.3264311583,7
5.28746,909739,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,5.3264311572,8
5.908675,910850,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,6.613790858,7
5.155788,1240159,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,5.4244659163,2
5.145582,1240160,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,5.3264311578,6
5.372279,1240216,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,5.3264311575,5
5.529921,1240217,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,5.3264252695,1
6.254791,1298146,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,6.6138150103,10
3.573662,1298151,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,5.3264311577,8
-1.274729,907057,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,26.467730223,14.239302059,20.159938621,19.596252605,31.143482019,48.267059389,14.364492707,0,0.6985943724,3
-0.98605,907071,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.041244236,17.060561481,25.724939949,19.803250978,45.724019801,52.989407318,16.594371407,0,1.4988514544,4
-0.686446,909719,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.1913423018,0,0.751916,29.836462018,14.588292222,17.13390608,21.87263279,11.129437377,48.891806068,14.351758417,0,0.6983413231,2
-2.023773,909736,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37841374,13.199343784,16.106706893,20.436149802,19.74876179,35.78231046,12.023338272,0,-0.971457846,7
-1.96143,909737,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.800556685,15.118687946,17.943254587,21.035808844,20.342540706,47.233718778,15.71987631,0,0.2879323526,6
1.015874,909738,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27.977022855,13.381234536,24.885413353,24.704479382,15.287724326,48.580444913,14.712098294,0,0.6972962571,5
-0.971448,909739,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.935673215,19.16600935,20.643411577,23.832930548,35.543980459,38.137761697,14.851014061,0,0.6971980666,5
0.781059,910850,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,48.41287936,19.382278659,37.993831391,31.328445838,18.178104579,57.083383164,16.807610268,1,1.9875421045,9
0.748362,1240159,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.515984999,1,0.545751,38.983090682,15.327107304,32.033418446,33.434750632,42.17240033,59.634162386,16.478369078,0,0.0680458304,6
-0.06728,1240160,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32.839071169,17.598660957,26.639947184,21.195096258,16.58681293,40.167530663,12.979476126,0,0.6976004403,9
-2.22321,1240216,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.824209,24.595890283,14.349956727,17.323213801,16.791871412,11.297757657,40.801514876,13.303250617,0,0.4496929847,2
-1.145055,1240217,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.878621649,13.612986655,16.062063195,11.559611023,10.682262832,38.226455689,13.100330564,0,-0.538676399,8
4.528662,1298146,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.7848448009,1,1.351098,51.964453804,21.931007996,34.888751606,29.775278758,56.93672438,58.144369091,19.048129023,2,3.6793634821,4
-4.187856,1298151,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.654114125,11.077290122,21.523076267,22.133894318,14.205673265,49.190541811,15.076489554,0,0.6965361748,3
