IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MUT_MAP3K19_CSV,EXP_COQ8A,EXP_BMP2K,EXP_TYRO3,EXP_STK39,EXP_ABL1_X_EXP_NAA25,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_EIF2AK2_X_EXP_DDX58,EXP_EIF2AK2_X_EXP_IFI44L,EXP_GRK2_X_EXP_OR7G3,EXP_GRK2_X_EXP_P2RY11,EXP_GRK2_X_EXP_PEBP1,EXP_STK25_X_EXP_PDCD10,Predicted IC50,Validation
2.900142,753552,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,1.4760749322,7
3.360247,753566,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,3.7632966185,3
2.552439,906797,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,2.6411487991,7
3.062575,906798,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,2.3322755207,2
4.390051,907065,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,4.1636311691,9
2.6019,907312,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,2.3685065803,9
-2.254959,909704,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,-0.19088594,6
3.802872,909780,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,3.9430647879,4
1.361718,910926,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,1.3217437004,10
3.81887,1299051,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,4.0456797554,8
1.933767,687452,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,1.9949329337,10
2.93956,687455,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,4.3583831383,8
5.743722,687459,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,5.4784211673,5
2.926944,724812,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,3.6105106706,2
4.053826,724838,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,3.8523845567,6
-0.197039,753552,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,2.1703510861,5
2.387,753566,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,4.3085365538,6
5.259346,906797,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,4.4183536832,9
4.889203,906798,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,4.325370538,3
5.928845,907065,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,5.6077604378,2
4.443813,907312,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,4.4245786644,5
3.698207,909704,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,3.2688345284,7
4.742133,909780,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,4.5712574511,6
3.02938,910926,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,2.529800093,5
5.543306,1299051,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,4.6172231593,2
3.806028,687452,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,3.4717434586,9
5.882083,687455,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,5.5051390385,9
5.728407,687459,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,4.6737688716,4
4.333826,724812,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,4.7133223109,10
3.983374,724838,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,3.4320041062,1
5.48733,753552,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,5.2979866062,9
4.637244,753566,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,4.6522322962,6
5.63135,906797,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,4.8310611092,2
4.738838,906798,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,5.2752465462,9
6.195954,907065,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,5.6952252841,3
5.285912,907312,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,5.8721575372,6
5.557207,909704,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,5.8119963525,1
5.518704,909780,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,5.5421407279,2
5.064448,910926,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,3.7203111727,1
5.760929,1299051,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,5.5220580989,10
5.206082,687452,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,4.2921442585,2
4.855928,687455,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,5.34588567,2
4.770426,724838,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,4.4831039786,8
5.037902,753566,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,4.9252362396,5
5.528439,906797,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,5.7926309312,6
5.024093,906798,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,5.2170234221,4
5.611554,907312,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,6.2034608074,8
5.625181,909704,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6186327115,3.556404129,3.9044155458,4.600857288,32.374799013,23.31322128,16.938202554,30.086639489,24.56373632,12.186684504,14.613336486,34.696250514,56.850374598,5.5679487194,3
4.927875,909780,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9864387426,5.3382416798,4.0083087327,4.4900887461,37.276723438,26.156679011,25.940341307,46.154271401,26.347803443,12.070672761,12.759589867,30.688503112,55.094662829,4.6841273101,3
4.999155,910926,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8589154852,4.3856903984,4.3576758094,5.3181855834,40.451513058,28.846343907,25.027433285,50.10208626,31.193232658,14.534363969,17.023648456,40.640690037,64.571267488,4.6786068382,7
3.495208,1299051,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9348772482,4.9026373039,3.9975818697,4.5877846112,31.770418077,25.00454783,33.88703479,61.318245696,68.179557814,11.960412509,15.497781808,30.313986847,54.009365708,4.8642587132,5
0.301474,687452,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.9756980829,4.7746715945,4.9310779605,4.3801194075,41.211373461,35.802168784,23.03320733,39.578700829,26.148673934,12.396290904,16.038520736,36.423006688,60.54857718,-0.419161135,6
0.273238,687455,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0206514627,4.5132754594,3.8399893723,5.3690671337,35.319169501,25.449699003,25.520813865,28.328973282,20.77271115,10.249101639,13.161818338,34.309401425,46.171866531,0.224607365,9
1.569019,687459,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.7750217434,6.4845635998,4.1637910594,4.1099655884,34.755870007,25.835093804,30.021792299,64.077142002,74.609367555,11.174113459,13.134354154,31.981405473,44.803608006,2.4359694467,3
1.143816,724812,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.7234969251,5.1040823828,3.876011784,4.9750514666,34.761232788,26.053038677,26.133959104,52.032754268,50.462723367,10.946481006,13.419896718,33.447877177,57.559323593,1.3784862659,3
0.093891,724838,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.2842057895,4.5338299346,3.8545863516,4.1375542049,55.673042427,36.730083042,23.613878277,42.531408667,22.681308314,12.303724236,15.030348236,35.81343234,49.841545998,0.3735604269,7
1.671839,753552,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0715409921,4.7694202433,4.5709219205,4.6743795136,33.970428614,21.91717692,24.345720562,29.32752021,25.675641547,12.054706919,14.189901935,39.031571595,54.469504275,1.1209561505,8
3.536901,753566,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.747083,4.0198847878,5.1436910502,3.8326027348,3.9135600487,32.567668049,26.966113588,24.73023665,68.212093245,63.343848192,11.620918845,12.04732133,34.394839084,54.588299152,1.829332213,3
0.737262,906797,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.2355762025,5.1955338619,3.7757457396,4.1665083287,35.571954132,28.794491589,24.412777213,50.715170845,42.645541027,11.135253943,12.271955385,35.043203446,53.942528787,1.5103518292,1
2.118696,906798,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.4156995237,5.6835132259,4.4701725135,5.1766119232,36.800342432,32.498683566,28.740197833,39.34793594,26.256481212,12.300533085,14.210374285,36.316564477,57.666129914,0.1026922902,1
0.871483,907065,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.733222,3.8911186725,5.5784705731,3.4634271342,3.1938071887,30.262203964,16.22189344,28.74283811,66.457796513,45.429656824,10.571549596,11.428442532,35.721014336,51.10585255,2.0113934027,10
3.643902,907312,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.0102803748,5.6966804957,3.7145435456,3.9267963208,31.202297744,20.705490251,28.917611022,34.647518354,25.954492303,12.172945852,16.546435925,34.419281003,53.568983936,1.5799807748,2
