IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878_EXP,CLS_average_ploidy,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_ASA_X_Fingerprint_826,EXP_NEK6_X_EXP_NUP37,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,GO_0043114_X_GO_0045785,Predicted IC50,Validation
3.961605,908130,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.4801739143,5
1.781612,909735,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.7160102202,5
2.706885,910691,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.2187281924,5
3.277711,910781,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,4.3099515714,5
2.706188,924187,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.220626929,10
1.26831,930082,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,1.654003542,8
3.628302,1240127,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5942680248,1
5.001627,1240174,305,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.7572491462,5
1.066457,907000,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.6042662779,6
4.00069,907051,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,1.6806865461,1
3.132123,908130,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.7700022433,7
0.503206,909735,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.461308046,6
3.290667,910691,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.8756716093,4
3.84626,910781,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,3.9556732493,3
2.792128,924187,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.9698316814,7
3.882267,930082,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.2194732914,7
2.809288,1240127,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,3.1211988867,7
3.556791,1240174,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.4430410687,6
3.776586,907000,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.470618967,1
1.52112,907051,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.0313367907,6
0.876351,908130,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,1.4831547264,3
-0.375701,909735,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.6347185357,3
0.220222,910691,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.7978371217,4
-0.647803,910781,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,1.3617511189,5
0.491263,924187,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.8413814082,7
-1.113699,930082,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,0.8327312984,2
0.019835,1240127,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,0.5939603066,10
1.051067,1240174,308,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,2.1619134663,2
4.69916,907000,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.776101955,7
5.603893,907051,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,5.5938243267,2
5.608959,908130,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,5.0780834433,5
2.476454,909735,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.8104419098,7
4.120557,910691,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.3504552785,9
4.924753,910781,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,5.0975208051,2
5.004429,924187,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,6.8312334272,1
3.49593,930082,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.6779889033,9
3.94271,1240127,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.140781969,6
5.588418,1240174,309,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,5.6973504191,7
-0.138057,907000,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,0.5164327207,4
0.549944,907051,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,0.7826343593,6
0.749764,908130,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,0.6010378466,1
0.376086,909735,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.3268131116,10
0.096044,910691,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.7205774237,9
0.802468,910781,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,0.6338376254,7
1.129753,924187,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.7862108891,4
0.542377,930082,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,0.8519477521,4
0.490099,1240127,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,0.7828844541,1
0.529537,1240174,312,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,0.8173698364,10
3.996701,907000,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.3078105389,9
4.934463,907051,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5358161489,3
1.751867,908130,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.424691405,4
1.132017,909735,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.7839025713,10
-0.936535,910691,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,1.9824307676,1
2.666565,910781,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,2.287986664,6
3.033114,924187,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.2097284762,2
4.135692,930082,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.0180281161,6
1.719035,1240127,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.5255806039,7
4.219946,1240174,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.019681828,5
2.619183,907000,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.2628845039,4
4.77197,907051,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.2676857856,2
5.136539,908130,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.2617723386,8
2.842851,909735,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.696413685,4
2.740187,910691,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.2241109599,8
4.644798,910781,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,4.2707537427,8
4.699215,924187,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.1539741165,4
4.925732,930082,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.2560644012,5
5.376298,1240127,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.2702532345,9
4.9174,1240174,329,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.2594078721,7
2.916857,907000,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,3.3592792136,7
4.342385,907051,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.9458356121,1
4.220021,908130,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.7697075912,6
2.349654,909735,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.720334632,2
2.821496,910691,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,2.5150901453,9
3.662737,910781,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,3.256852823,2
4.272771,924187,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.4703544533,6
4.341389,930082,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.7923354705,2
2.653001,1240127,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,3.7045153748,3
3.116017,1240174,330,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.0770605014,8
1.674687,907000,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,0.741936428,8
3.062954,907051,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.4733067595,9
0.713415,908130,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,0.7758452136,6
-0.083851,909735,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.3765700387,7
-0.737743,910691,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,0.3890676129,9
0.573292,910781,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,0.7015168157,7
0.936791,924187,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.9069810116,10
3.360532,930082,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,2.4747066173,1
1.239784,1240127,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,-0.059357183,1
1.206376,1240174,331,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,1.8600787178,10
5.218622,907000,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.192654176,5
5.597158,907051,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,5.5544195066,7
5.178165,908130,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.2815791833,10
3.578233,909735,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.8806325086,2
4.410488,910691,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.8151791679,3
5.462657,910781,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,-5.21,0,45.19196344,55.651077717,43.758496497,0,4.1380608612,7
5.579997,924187,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.2060925382,9
3.932636,930082,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,-3.859,0,44.207092676,52.82105596,36.521333326,1,4.1557862573,10
4.662816,1240127,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,2.894,0,52.388912122,65.402407281,61.176622162,0,5.1931561303,7
4.885035,1240174,345,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,4.3247420224,5
1.123674,907000,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.2900312071,3
1.053471,907051,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,1.5384705243,6
1.590676,908130,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,1.2862971052,3
1.620886,909735,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.5951630678,7
2.250779,910691,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,1.7486081499,3
2.124999,910781,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,1.2812850872,4
1.703075,924187,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.3863373914,9
-0.262395,930082,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,-0.38676573,2
2.755892,1240127,1010,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,3.6307649587,6
2.995369,907000,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.6465765586,10
1.56605,907051,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.4152887646,10
2.393823,908130,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.3634885195,8
2.011299,909735,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.1518601781,10
3.468649,910691,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.7151772323,10
3.010009,910781,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,3.8686232232,8
4.541205,924187,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.5657513479,3
3.292578,930082,1013,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.1306267916,5
2.510013,907000,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.1543579439,2
4.047432,907051,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.686201807,5
3.26074,908130,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.1244368192,2
2.73936,909735,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.5112425273,4
3.147342,910691,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.851862207,7
1.862379,910781,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,2.2868263416,4
3.978412,924187,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.7921902199,6
-0.428668,930082,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,2.2007072992,1
3.850451,1240127,1015,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.0237754777,10
2.228957,907000,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.2151982119,2
1.951859,907051,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.0061201796,9
2.496264,908130,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.2569781167,1
