IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,GO_0031572,GO_0043123_EXP,EXP_COQ8A,EXP_EIF2AK2,EXP_MAP2K5,PKA_140_POL_X_Fingerprint_646,PKA_252_ASA_X_Fingerprint_576,PKA_252_CSV_X_Fingerprint_576,PKA_252_ENG_X_Fingerprint_576,PKA_265_ASA_X_Fingerprint_659,PKA_265_CSV_X_Fingerprint_659,PKA_265_HYD_X_Fingerprint_659,PKA_265_VOL_X_Fingerprint_659,PKA_265_X_Fingerprint_659,EXP_ABL1_X_EXP_WASF1,EXP_BMP2K_X_EXP_NUMB,EXP_BMP2K_X_EXP_RALBP1,EXP_GRK2_X_EXP_OR6A2,EXP_GRK2_X_EXP_P2RY11,EXP_STK25_X_EXP_PDCD10,GO_0006915_X_GO_0006954,Predicted IC50,Validation
3.12447,906797,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.6584911541,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,4.6852516705,5
3.777864,906798,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.189086849,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,4.6852097702,10
4.856543,907065,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.4209114354,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,5.6240991303,5
4.18371,907312,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,3.7747768794,3
4.382635,909704,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,3.0381739313,7
4.20082,909780,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.4359910998,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,4.6854171832,6
3.721845,910926,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,2.8423025322,10
4.594632,1299051,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.9822809781,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,4.6853523793,6
1.819327,687452,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,2.6069860895,6
2.062688,687455,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,2.6106845819,4
2.733707,687459,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,2.4647167567,10
2.919538,724812,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.2117658001,8
1.923233,724838,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,2.6145903923,3
2.40742,753552,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,2.3516514477,7
0.997579,753566,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0198847878,8.1460334223,4.0387986941,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,0.8521134109,8
2.124881,906797,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6584911541,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,2.1304421138,3
1.144728,906798,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.189086849,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,0.6969006161,5
2.070651,907065,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.4209114354,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,2.5943014579,10
4.581846,907312,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,4.6081105074,5
2.35002,909704,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,2.375528475,4
3.974851,909780,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4359910998,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,3.1194531136,8
1.087286,910926,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.5127564735,9
1.857247,1299051,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.9822809781,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,1.8489232936,10
0.352531,687452,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,0.7638989835,2
-0.083924,687455,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,0.2532874484,9
4.615711,687459,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,4.9959035963,4
1.604532,724812,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,0.5663290047,2
2.083815,724838,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,1.6434046503,7
0.311079,753552,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,1.2961541127,7
2.870743,753566,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.0198847878,8.1460334223,4.0387986941,-6.4,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,2.9474341827,9
1.093864,906797,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3.6584911541,4.2355762025,8.0826916384,4.6831363339,-1,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,1.6596813698,8
4.224752,906798,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,6.189086849,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,3.9970878191,1
1.138114,907065,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,8.4209114354,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,2.8873903172,2
0.76059,907312,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,1.0608471865,5
-0.679034,909704,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,-0.515968687,10
3.673189,909780,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,5.4359910998,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,2.8427620226,9
-0.803505,910926,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,-1.021991817,9
1.148179,1299051,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,7.9822809781,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,1.5397311706,1
3.736986,687452,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,2.9825033321,7
3.476962,687455,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,3.1069922739,5
5.611053,687459,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,5.7568387149,1
4.093166,724812,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,3.8519128866,9
3.874493,724838,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,3.8897199254,4
4.03162,753552,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,4.5554745659,8
4.808806,753566,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0198847878,8.1460334223,4.0387986941,0,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,5.1319508936,1
3.921289,906797,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6584911541,4.2355762025,8.0826916384,4.6831363339,0,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,4.5112612989,3
4.951945,906798,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.189086849,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,4.7780108995,6
5.586178,907065,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.4209114354,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,5.743144285,6
4.990688,907312,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,6.0791071415,2
5.784245,909704,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,5.4549714264,3
5.500017,909780,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4359910998,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,4.9562194602,8
3.443519,910926,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,3.4868674604,10
4.82636,1299051,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.9822809781,3.9348772482,8.0369905138,4.0536459547,0,0,0,0,0,0,0,0,0,25.00454783,33.88703479,32.107113426,10.517658071,15.497781808,54.009365708,0,5.0043004449,9
0.285497,687452,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.9756980829,7.0732834245,4.2475916729,0,0,0,0,0,0,0,0,0,35.802168784,23.03320733,31.993736741,11.601095133,16.038520736,60.54857718,0,1.8273897624,2
1.696475,687455,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0206514627,6.7362646701,4.6050594629,0,0,0,0,0,0,0,0,0,25.449699003,25.520813865,31.582771955,10.013641659,13.161818338,46.171866531,0,1.7809844977,9
4.677181,687459,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3.7750217434,8.4800506831,4.0443463397,0,0,0,0,0,0,0,0,0,25.835093804,30.021792299,41.65418295,9.3211001204,13.134354154,44.803608006,0,4.109612913,3
3.172991,724812,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.7234969251,7.6373919779,4.3738987146,0,0,0,0,0,0,0,0,0,26.053038677,26.133959104,30.23839635,10.079360638,13.419896718,57.559323593,0,2.9957281937,3
2.301818,724838,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.2842057895,7.1255378203,5.0341004575,0,0,0,0,0,0,0,0,0,36.730083042,23.613878277,30.687369391,12.330103867,15.030348236,49.841545998,0,1.8273903252,10
2.84538,753552,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0715409921,7.6643320607,4.2072620405,0,0,0,0,0,0,0,0,0,21.91717692,24.345720562,37.821578934,10.823271034,14.189901935,54.469504275,0,3.2149899776,5
4.732496,753566,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0198847878,8.1460334223,4.0387986941,-6.4,0,0,0,0,0,0,0,0,26.966113588,24.73023665,32.04126568,11.143969647,12.04732133,54.588299152,0,5.0033885628,8
3.489706,906797,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.6584911541,4.2355762025,8.0826916384,4.6831363339,-1,0,0,0,0,0,0,0,0,28.794491589,24.412777213,36.974444232,10.280171054,12.271955385,53.942528787,1,3.5305872547,9
4.083098,906798,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.189086849,4.4156995237,7.9009832967,4.3548478975,0,0,0,0,0,0,0,0,0,32.498683566,28.740197833,41.148131616,10.978082591,14.210374285,57.666129914,0,3.1708253766,10
5.37436,907065,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,8.4209114354,3.8911186725,8.3477110844,3.7299895375,0,0,0,0,0,0,0,0,0,16.22189344,28.74283811,45.346379474,10.267322173,11.428442532,51.10585255,2,5.4381136668,7
4.16664,907312,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0102803748,7.2593508322,4.2715280033,0,-18.1,0.586072,1.962,0,0,0,0,0,20.705490251,28.917611022,37.370714455,11.322134543,16.546435925,53.568983936,0,3.1695072954,5
1.048692,909704,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.6186327115,7.3507488739,4.2632938294,0,0,0,0,0,0,0,0,0,23.31322128,16.938202554,23.266330538,10.058080823,14.613336486,56.850374598,0,0.6497655567,5
4.868082,909780,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5.4359910998,3.9864387426,7.9547375393,3.9195163718,0,0,0,0,0,0,0,0,0,26.156679011,25.940341307,34.138151781,11.204375796,12.759589867,55.094662829,2,5.003599786,10
1.619726,910926,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.8589154852,7.6144374446,4.3089667654,0,0,0,0,0,0,0,0,0,28.846343907,25.027433285,32.901631807,12.443682479,17.023648456,64.571267488,0,1.8273904859,8
