IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,PWY_R_HSA_8848021_EXP,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,GO_0045765_EXP,GO_2001240,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_146_EXP_X_Fingerprint_698,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_HSP90AA1,EXP_CDK4_X_EXP_MLH1,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_TCEA1,EXP_LIMK2_X_EXP_ACACB,EXP_LIMK2_X_EXP_CDC42,EXP_MAP2K7_X_EXP_FAS,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_NUP107,EXP_NEK7_X_EXP_NUP160,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ATF2,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_HSP90AA1,EXP_PRKCA_X_EXP_JAM2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_PPP1CC,EXP_TGFBR2_X_EXP_SMAD6,EXP_TGFBR2_X_EXP_XPO1,EXP_TGFBR2_X_EXP_ZFYVE16,EXP_TRIB3_X_EXP_TGS1,EXP_WNK4_X_EXP_KCNJ1,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0030182_EXP,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0016242_X_GO_0035556,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
1.815274,906863,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.6840607472,3.1786290866,4.6536230694,4.9932990921,3.0088846807,3.4096555601,3.5459600887,0,0,0,0,13.569901354,16.638178602,19.150567311,45.400702909,90.190593951,51.070536487,68.917968969,35.833210199,21.935725476,41.176860258,29.916406051,54.715797781,18.768964114,22.636519372,26.485398601,51.037231706,22.087463413,16.065461566,31.292299903,17.380626416,62.994264104,43.657875043,66.302143481,25.115421234,19.72960912,45.920408768,12.738705439,12.599295821,37.497786862,12.026996198,18.72886544,11.500299315,12.394020741,18.899515816,34.518936865,23.611058555,15.018752807,21.451447119,58.526142632,17.591446792,49.17181943,21.167413101,45.585249023,10.382772909,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1862458852,9
1.736378,907059,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.802147,0,0,0,3.9790065968,4.6847206812,7.2833018625,2.9196428925,2.9689091904,3.4994896809,0,0,0,0,13.637262601,15.053080661,19.038443532,38.995109669,81.127929596,39.084813888,59.029734449,38.71846988,26.247779226,45.176761811,25.583727619,50.978629922,29.299344086,30.857438052,27.933329127,53.870050778,21.42025985,30.21478397,31.26114447,17.393064294,60.146580882,37.846998037,56.850611769,20.891882188,15.272791166,32.402642931,12.274531953,11.841532019,32.655538684,10.391931304,18.98627106,11.160086065,23.245657463,17.112440443,30.994583306,19.522670921,22.275403876,41.252098632,69.027045131,23.302038638,56.009766478,23.028871059,34.306859051,8.8360612062,0,0,0,0.6460606808,0,0,0,0,0,0,0,0,0,1.4922765383,3
0.301909,907061,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.7136941152,4.9858205617,5.2810697617,3.0408768977,2.9440036703,3.226862107,0,0,0,0,13.408632912,15.740469472,21.978956223,53.174970213,76.845755321,37.608688569,59.08406504,26.743975273,52.833110766,45.29350861,30.327636423,54.510228938,17.888227134,23.953066489,30.837655041,48.639449278,24.172968526,17.862718998,35.296157867,17.787164557,59.585315676,39.351809224,55.820995749,20.687888627,14.498763657,41.42878167,12.353118638,12.153301469,36.033726501,11.804483799,19.138885527,11.346443873,11.911507732,18.878061934,39.584715012,24.617790624,15.310052313,30.939600044,57.014916032,17.737844129,45.804550602,21.618039878,46.461957417,8.9381923309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5075735961,6
1.450082,907062,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.4202425842,4.4577905045,5.0253768366,2.9109816523,2.9632085375,3.2073573953,0,0,0,0,12.59525963,15.202415606,18.962941212,58.014853357,77.210575159,41.070414861,61.562007106,34.348400329,35.075528785,39.431483108,25.980513007,49.823950151,19.283837875,20.742711042,28.928103658,40.384776652,17.925532716,17.342812093,31.583676397,16.064420299,65.927626062,37.532696228,65.480119241,22.353516813,17.019356339,36.685733357,12.756397995,11.871749635,34.628897809,10.912898871,18.06558119,11.268310338,11.738837869,20.969244947,30.385738839,23.785418178,15.893714964,34.654433199,58.931971394,31.476104321,49.532885005,22.989131223,40.885799353,8.97743921,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7303578777,10
0.20958,909700,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8044006211,4.1959469686,4.275684889,3.1094241999,3.0877516724,3.1243831296,0,0,0,0,13.043139351,14.815342773,17.634120796,42.077497623,71.676493795,46.688151024,54.852802058,34.636933733,15.79714885,39.218690927,29.937788332,46.233189017,16.554500665,20.17060823,19.873200842,40.370627391,24.468774904,17.929229677,31.41755304,15.282618794,57.689716276,36.637060999,64.086593814,25.114222039,16.172932072,35.655248693,11.88727258,11.261475577,30.2788058,11.514549885,16.067517845,11.725989345,11.146728011,16.192679362,34.611735524,17.176803793,10.682490611,16.822968467,38.975570892,14.882259255,32.972531207,13.27091834,41.482953097,9.7562620637,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0090506475,7
1.805381,909708,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2.9462495437,4.6151803371,4.556794575,3.1076521278,3.0789350163,3.0313971062,0,0,0,0,14.575612714,15.801300795,20.62977015,62.172489417,88.834545971,48.786717354,62.682763839,33.932144636,42.245463644,41.772920517,31.033363555,57.734477632,15.9984355,18.855197127,26.810322698,56.473319461,22.102138901,20.005651737,37.305083912,18.001529846,73.299238471,41.086636457,63.150266052,21.992730764,16.404579609,34.835459838,11.480905662,10.964166669,34.872013478,11.078314477,18.574838914,10.733317616,10.958072293,17.617671602,37.934820277,28.016832727,15.189103837,42.716838637,61.021229509,17.589851166,49.095102242,20.422997702,65.644717676,9.1464259196,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0277849396,9
1.053107,909709,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,12.941787498,15.023414537,19.298519535,64.312722257,67.458398372,36.864395532,53.201195679,30.867895206,18.05709703,41.484570109,30.374992156,52.771257055,21.435613172,28.319788848,25.161427054,50.148901017,25.035904155,20.424692555,36.688353672,17.365924746,58.578696685,39.589487099,60.201121743,23.437554155,15.987636925,40.016409416,12.568276791,13.153144471,34.266574568,12.232776248,18.731794101,12.067581235,12.239618397,19.330663967,35.088413576,24.838780545,15.967888745,35.70780389,54.552730131,17.353372312,46.357019039,18.61961946,46.092313291,9.1148213633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8305110779,9
-0.077401,910701,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,12.467357958,15.277485335,16.30158093,37.079797615,64.95622254,31.389808648,53.543804518,26.613723434,36.573914489,49.354312234,30.585695096,56.814430442,22.616083788,29.502295997,25.467750539,44.955079658,26.938151316,15.82645835,33.241349683,18.528141893,65.86365416,43.340601598,59.7058552,22.551244952,17.575831106,40.957413368,13.207155634,13.700975976,36.447280478,12.631782848,21.476498828,12.302220867,13.345782178,19.84644393,31.434967642,24.969594351,14.347896622,29.89799527,45.290938849,17.971973134,38.907328565,17.789106142,34.941471379,10.466866338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5446205926,7
1.600198,910904,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2.9581356919,0,0,0,6.4085470455,0,0,3.4841996976,4.2599414497,6.2776772924,2.8355284125,2.9348989946,3.11188332,0,0,0,0,15.61276509,17.630553085,21.281023036,54.862607783,86.838957881,43.285583899,66.910140986,35.324811291,26.872736545,40.041613663,27.976261605,54.475237386,22.234018339,26.88279454,19.403383807,47.21374275,25.34928294,22.743574662,40.212608204,15.206429477,72.41677921,45.428559222,62.441315935,20.379852486,15.826415475,38.26141303,11.909938107,11.690829884,34.622153189,11.207176512,19.088502248,11.446908348,11.596840666,18.688242375,37.772792634,23.025449156,16.172192998,32.790268613,58.946260341,30.24186184,46.318585862,19.912467109,51.646104565,8.7133235482,13.912508959,0,0,0,18.957351748,18.957351748,0,32.869860708,1,2,0,18.665395626,18.665395626,1.0897054953,9
2.205644,910911,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.83012,0,0,0,0,0,4.1074828237,4.6572398587,5.6363050409,2.8899305258,3.0917080726,3.4677489705,0,0,0,0,12.45269153,15.419353822,16.775694364,45.816331383,72.496799062,33.107699251,54.445832226,35.974066928,32.008003165,46.283271653,35.123296175,55.818337194,18.674405076,25.0207621,22.100954853,46.95151388,24.294715756,19.569173242,35.973826948,16.040349189,53.444077548,38.491573673,50.370065316,23.921268956,17.322484793,41.39739196,12.631112807,11.999110326,37.347596604,11.487653709,19.033038921,11.980268214,12.904076155,20.614843731,35.418649003,23.867625919,13.084015962,25.861799319,46.873231014,17.657209717,37.244313203,16.827222751,37.713414398,9.6150908717,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0388911563,2
1.91455,910916,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.84289,0,0,0,3.6754933686,4.7280537779,6.2641640142,3.3431028431,3.0018947379,3.2542808703,0,0,0,0,12.72899576,14.887523498,17.02659634,52.127286526,72.203388842,35.284490874,52.471379924,30.671385791,22.860337436,45.405439648,28.614676732,59.312491852,22.220344048,29.824303718,21.369079917,48.438898879,28.557219743,15.564040989,43.575605468,17.585329708,60.871378123,38.059365242,54.884731113,20.287291746,15.266663349,35.750173715,10.999130994,10.706813214,31.771229765,10.757101576,16.689089912,11.002938187,10.759157312,17.060518556,31.046620103,19.259343904,13.871008056,24.901154995,50.951790522,14.657374774,40.937878842,19.554723115,44.554732757,9.0077288398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502829842,10
2.275033,1240121,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0420070527,4.9478916333,5.8725499548,3.2043837431,3.380330758,3.5521072583,0,0,0,0,13.861209201,16.960571028,21.076646232,50.367696223,72.455180891,36.180602549,56.308307989,34.054393012,39.528981279,39.976124359,29.584536481,53.049166762,22.109674646,26.701453997,30.356430049,52.115362423,27.77517459,26.359513283,34.31117793,17.568885253,54.369252661,37.241746997,47.077734124,26.788350516,14.69624454,35.167740149,11.518215352,10.788620078,32.179834252,11.317312115,16.178725731,10.678957784,12.104482011,18.163680695,37.84733457,22.172390363,11.600896989,26.04722307,41.773494904,12.974002072,33.276113751,13.965812278,42.841812933,10.810481409,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7253000807,6
1.863793,1240122,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.454153,0,0,0,3.4132316145,4.9729566191,4.910404237,2.8824289665,2.7794214117,2.9067911358,0,0,0,0,13.743778349,15.899116928,21.240106231,61.83331404,92.910346988,44.784801437,69.414593137,39.049068251,37.573049269,42.860600126,31.184890856,45.391450456,17.302384557,23.776542884,23.047762961,50.753760652,21.623027981,23.441607659,38.119737436,17.439126189,64.257907195,41.999548631,59.506425793,23.107345792,14.013632193,37.597070072,13.05774099,12.473778793,38.379197795,11.695349206,18.896324601,12.022680202,12.742459733,19.119522813,33.169145156,24.893299838,16.022949263,32.118276271,55.203806585,17.03006963,45.390527376,18.379196594,44.117111604,8.1560558715,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6233604982,2
-0.529395,1240140,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.692127,0.692127,0,0,3.692215835,3.1634077749,4.6979362801,7.2422129888,3.0826832432,3.0720609931,3.2039221396,0,0,0,0,12.232891286,14.067033522,15.926316194,26.757795114,67.388063828,35.89030764,56.084396825,28.719916004,19.343117088,44.809120918,34.075975847,49.56047024,28.20365259,31.754492007,19.939769859,51.857046407,27.006016615,16.422369981,35.894888956,18.71650369,59.366507015,38.177833275,56.994803972,19.167197433,15.832615857,32.990386208,10.642752395,10.265476972,28.543116934,10.740507301,17.140507416,10.07352668,10.69869444,16.18189062,34.080774856,40.338344886,11.105844505,20.73298754,35.402607434,15.913859063,31.342593725,13.788912974,31.966703881,9.2398730255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2600608256,1
-0.922823,1240161,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,9.3742697448,3.0311271476,4.4651302981,5.9878024499,3.352621656,3.1925175932,3.2936203196,0,0,0,0,12.507733545,14.637570502,16.429109598,38.147503101,70.192639219,35.51350913,48.028903962,30.297860482,42.592444696,54.300211902,35.402386737,69.828479058,20.715005519,25.768874305,24.573008778,47.362808916,27.910448552,14.995699298,40.650797058,14.950446769,50.655657392,32.383447765,48.48198904,21.399519323,15.908683581,38.846888035,12.750123065,12.452648438,35.39550451,11.902337344,18.526623184,11.272815656,12.33765494,20.665879503,38.963590871,28.284930745,15.310316093,30.158438001,51.984993658,23.957796081,42.573446451,18.888873535,50.690922863,9.7522238044,0,9.4551071867,1,0,0,0,0,0,0,0,1,0,0,-0.641023503,4
1.53892,1240162,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0068333248,4.5181503723,4.7193661169,2.8373541743,2.9429768818,3.3239099189,0,0,0,0,13.033531883,16.101188051,18.540901135,52.801686186,85.09017207,46.179799043,63.173974326,38.520676694,17.471559036,42.941216375,32.967914322,51.955331973,16.446731123,20.837889022,18.56018365,40.646409298,20.368877623,21.570883809,35.014006937,15.279516833,69.236700076,49.047241698,63.403248808,24.084132147,19.032682653,39.463595681,13.567523761,11.468480408,34.637771717,11.653575469,18.895843473,11.09638701,11.33764476,20.036060615,30.500358621,20.770238762,16.65253442,32.382757284,54.90317966,18.976186018,48.081854536,18.895956299,33.285904402,9.2350271566,0,0,0,0.2987179956,0,0,0,0,0,0,0,0,0,1.526851936,7
0.2937,1240196,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0913992042,4.1887929468,4.6682933949,4.9034452117,3.0403069798,2.9742353584,3.0180933154,0,0,0,0,12.447203197,15.168389941,20.029870194,53.611875087,92.351808585,44.24189531,65.586912298,35.06146808,29.964460309,43.474378757,27.248288684,50.929656596,17.316274293,23.019968418,26.727471329,41.796102946,15.770481966,21.651485388,35.372240306,16.064646534,70.373227047,43.562590043,66.172870455,20.365750597,15.752911955,42.51625088,13.085108559,12.716753079,41.402434317,12.993183181,20.10303567,12.74560357,18.059397807,18.5184141,31.817714867,22.44829475,17.601488252,30.854958065,66.460878125,25.262469411,55.074154776,22.600274579,42.919495306,8.8373132527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3447775247,3
0.839015,1240204,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,13.750437619,14.863375389,20.359694784,52.308592659,97.271854316,37.971331504,65.496843811,36.752357072,14.882185367,35.456192358,25.957896683,45.797809791,22.854777464,28.938695378,19.326943497,50.404295551,18.315536316,15.340417529,34.792102428,18.030260784,55.666021318,34.624036233,47.601351131,17.833075285,19.069184863,44.796609233,14.350324067,13.157738789,47.664374761,13.128751298,20.15488821,13.093428066,17.845732638,22.578575082,31.505390228,18.903998854,13.538749453,25.772891887,51.133117701,20.663196062,42.810548633,17.703173963,38.535267841,9.4591129402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2182048002,10
1.026992,1240205,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5.1014070348,4.6169444304,6.9906613985,3.092756175,2.9805667334,3.238511208,0,0,0,-4.5,12.976744445,13.094925571,19.439484468,71.423928051,87.091757222,44.968960797,69.660957349,42.679401152,18.100404061,43.111260205,30.716620388,60.653355416,23.479407362,28.072233015,14.830209311,49.616963263,26.207693644,17.24800824,40.553504528,17.380347468,60.728468091,38.584983179,57.989611189,20.437943532,13.271819078,35.5868688,10.895347745,10.845192709,31.439830863,10.471923247,22.863376154,10.270932994,10.469973484,19.853869887,33.033394272,23.806128202,18.802343986,39.020008254,64.502461951,30.754065208,55.215464735,24.355221589,67.228395695,8.9887140892,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2177934893,5
-0.270062,1240206,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1.620949,0,0,0,2.8947474449,5.1068900394,6.6837832746,3.0781623859,3.1153688901,2.9989479288,0,0,0,0,13.554708266,14.70483276,17.433820622,66.565220703,80.017665607,45.485585797,62.350079207,36.037657208,46.227849434,44.59912941,39.193855571,63.733858459,23.783818255,27.409698219,28.366279302,61.168846358,34.055933699,23.930031673,36.056753574,19.032308639,74.198539583,49.785582296,61.594253609,21.578653013,14.791968304,32.223273664,12.013517465,10.866095505,30.215257254,10.573072781,16.457652473,10.665629549,10.60173549,17.975768781,34.664577668,22.268363372,13.992747558,22.826274656,53.344004144,22.015522969,42.607767845,16.544089927,64.482180786,9.9399528002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276762964,4
2.202824,1240207,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.5499676318,4.5246408566,5.0113181124,3.1388530063,2.8677287831,2.8615774706,0,0,0,0,13.170770241,14.941224792,19.70280619,53.525663209,91.426212255,45.610964152,67.117784797,34.969021893,16.756295662,44.036702675,26.995406139,48.858965277,17.032383697,21.129837339,29.07470506,51.631889653,19.164071693,20.05864826,26.36284899,17.193169835,74.085790101,45.513236774,68.340844706,21.350654493,21.286357879,51.031132388,18.109282408,15.013146121,48.055814324,14.53439216,24.512401639,14.528871204,16.041228873,23.6082185,31.313183683,23.627453396,15.827681472,26.873735491,54.253517067,20.411300025,44.746021914,21.945975098,37.165208484,8.4942369398,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9818506367,9
2.364381,1290724,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,13.576066833,16.302687126,23.691119522,65.117754254,88.050484484,45.919726738,60.546847526,37.411111126,15.371681948,41.610425509,29.231670161,49.538383968,12.91754765,17.433055781,20.319653902,45.184184265,29.164541709,17.01673007,28.194955229,13.229115331,71.050463579,39.824774967,73.456150172,26.097820279,21.885531268,48.640947291,16.365782287,15.121581048,46.151771444,23.810417788,22.40670006,15.379474108,14.003814084,26.631602373,29.087576751,21.661496298,28.827153701,37.586506052,59.515864546,19.706729744,48.252974354,24.488683051,37.060893991,8.6831369997,0,0,0,0,0,0,0,19.566714876,0,0,0,37.200668991,0,1.0816049287,4
0.633211,1290725,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0842050828,4.3757395655,5.0982851542,2.6563665699,2.8550152974,3.2877114262,0,0,0,0,12.613777557,15.356133022,21.34934592,46.561587274,80.429580548,40.293703562,61.855757317,34.94954872,35.035894482,39.129980561,29.903432707,47.624405994,16.669900528,22.452851347,26.606487282,48.046838731,22.077636364,18.422525938,32.249610232,14.268372168,75.626731152,50.264108699,71.346218753,22.53763329,15.152865687,37.544394176,11.732348227,11.343269161,30.739594714,13.000617827,17.03169225,10.617482388,10.772459184,19.192869411,30.503989873,22.813775954,21.19302062,32.295989667,59.81826083,16.902877378,48.415245078,21.128902738,32.978722085,8.8154542094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8638029795,9
-0.133126,1298156,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.1726898047,3.3756016268,5.1073644864,6.1254210469,2.9865058222,3.0816122956,3.2560711254,0,0,0,0,12.661898592,14.7028283,18.121378425,60.954618391,73.421196957,33.525813054,54.764001028,33.111257418,21.367499684,41.993241525,29.907365256,50.538547428,21.624300114,27.666866081,25.821894875,50.07414439,28.39021887,17.615316462,43.301625462,19.769640938,57.01918885,41.613315002,54.225978857,22.652578092,15.966671973,40.973202554,12.665789882,12.638610922,34.335265729,11.775052403,17.619715407,12.850429048,11.842411046,21.404658555,30.652563601,23.799680301,12.607159913,26.612585552,46.167473189,16.715990584,38.090028757,16.191445036,46.255821598,9.793032444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740390417,10
