IC50,Cancer,Drug,PKA_118_ASA,PKA_137_N_EXP,PKA_219,PKA_219_ASA,PKA_44,PKA_44_ASA,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,DOM_FAT,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0007568,GO_0043154,GO_0043154_EXP,GO_0051402,GO_2000379,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_CAMK2D,Predicted IC50,Validation
2.536568,925339,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,10
1.916446,971777,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,10
2.758881,1240125,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,0,0,0,1,0,3.0196852704,2.9715560246,5.2698386421,6.3758861622,3.2718597692,5
2.145086,1240130,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,3.1884899521,7.4494437819,4.4432473127,1.6623847246,5
1.556915,1240153,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,3.112671923,7.2591507437,4.7745651402,1.8599585455,6
2.579954,1240226,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,2.8142410601,6.6644443157,5.3949306354,2.6479418258,5
2.047381,1287706,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,1,0,3.1121568867,3.5111447226,6.3142285442,5.4522291879,2.278965838,9
0.959737,1298145,202,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,3.3075081458,5.9988140368,7.49242324,3.0029564427,1
2.081247,1298160,202,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,0,0,3,0,2.9852256991,2.9079916671,5.207403433,4.6377785734,3.0881668018,6
2.346515,1299078,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,0,0,1,0,2.982705948,3.0854105054,6.6041593452,5.2242480602,2.6842734515,8
1.802007,1299080,202,0,6.8541188527,0,0,0,0,0,0,0,0,0,0,0,0,11.012704612,0,0,0,0,0,0,0,1,6.8541188527,0,0,2.9395237171,3.1728234934,6.5635012143,4.9491614107,1.5447218499,2
2.344228,1299081,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,2.993358513,6.1432293588,5.4211731483,2.2183922443,3
5.168182,687448,203,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,7
3.416001,753545,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,2.8304594377,5.821523735,4.8904096202,2.6361240793,8
3.164031,753546,203,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,3
2.61341,753579,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,2
1.888693,753596,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,8
3.650194,905954,203,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.476902406,0,0,3.8781174492,1,0,0,0,0,0,0,0,2.9179110931,3.110242272,6.2594522583,5.2134243164,2.8443282464,4
2.984733,905955,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,6
4.657247,905956,203,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.4477200468,0,0,0,1,2,0,0,0,0,2,0,2.9160910977,2.9814266088,6.1494041617,4.1849677863,3.1628382794,4
2.829878,905974,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,9
4.846109,905975,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,0,0,0,0,0,2.9393612217,3.0331977678,6.3313205692,5.5179124686,2.7966991987,6
4.846604,905976,203,0,0,0,0,1,-44,-1,-1.325,4.1399567688,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,3.0291194103,5.979879232,6.3682132261,3.0264838877,7
3.013101,905977,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,2
2.809362,906792,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,3.0075638579,6.3078544341,4.6956922601,2.6472699901,6
2.590803,906793,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,2.9733786195,6.3334086183,5.9662547883,1.561693264,10
2.641114,906813,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,5
2.770252,906814,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4800101127,0,0,0,2,3,0,0,1,6.4800101127,2,0,2.8784694921,2.8626093565,6.6611617446,4.3178819809,2.8111504107,6
2.5609,906818,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,1,0,2.9159680908,2.9224205155,6.7564872014,5.125511477,2.4921244201,4
3.053047,906830,203,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,0,0,0,0,2.8686287901,2.999320268,7.5379994686,5.5800564821,3.1461362182,5
3.58417,906841,203,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,2
2.681489,906865,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,3.257221016,6.786587918,4.4241824512,2.0100142207,6
2.933175,907058,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,2.9047252579,6.3910535066,5.5516957541,2.4039239797,8
5.527668,907067,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,10
1.376375,907169,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,0,0,0,0,3.0160462437,3.4084326001,6.2920197942,5.72149334,2.2733964311,3
3.114905,907171,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.589704542,0,0,0,0,0,0,1,0,0,0,0,2.9636129991,3.2666693306,6.4168787772,5.6820410582,2.3360212191,5
2.862667,907172,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,10
1.567518,908125,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.6371230116,0,1,3.0951624727,3.4304583082,6.6022065409,6.1020027303,1.959557042,6
3.590421,908128,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,0,0,0,0,0,2.8920391501,3.1962498587,6.6044383729,6.1480601306,3.7459879667,10
2.469757,909706,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,0,0,0,0,0,0,0,2.9491240043,3.1420955104,6.3832991772,5.4226161461,2.6498415454,7
3.614626,909713,203,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,4
3.794718,909723,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,8
3.141475,909724,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7687839898,0,0,0,0,1,0,0,0,0,0,0,2.910210766,3.0312444413,6.5304615048,4.8471171585,2.5635369728,5
5.720364,909725,203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,0,0,0,1,0,2.9280808558,2.671767245,6.7064969551,6.530950752,3.1696245825,10
2.49982,909726,203,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,2.9442653885,6.8233148072,5.454875823,2.4366629442,9
3.106312,909784,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,3.1558922307,6.3979954472,6.9713754974,2.4659204815,6
3.183397,910697,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,4
2.745858,910853,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4.3998443434,0,0,4.796589481,2.9052869665,6.3378627389,3.7672742525,1.4088044669,5
2.536167,910903,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,3.2708078861,6.7020292041,5.4415727631,2.0740409857,1
5.404727,910921,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,5
1.116566,910925,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,3.5753219846,6.1396297533,4.6281963363,1.7918709168,6
4.839533,910932,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,3
5.310496,925339,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,8
3.134889,971777,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,10
3.138532,1240125,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,0,0,0,1,0,3.0196852704,2.9715560246,5.2698386421,6.3758861622,3.2718597692,6
2.808647,1240130,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,3.1884899521,7.4494437819,4.4432473127,1.6623847246,8
3.799842,1240153,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,3.112671923,7.2591507437,4.7745651402,1.8599585455,1
2.810612,1240226,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,2.8142410601,6.6644443157,5.3949306354,2.6479418258,5
3.086551,1287706,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,1,0,3.1121568867,3.5111447226,6.3142285442,5.4522291879,2.278965838,7
4.145117,1298145,203,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,3.3075081458,5.9988140368,7.49242324,3.0029564427,2
3.396364,1298160,203,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,0,0,3,0,2.9852256991,2.9079916671,5.207403433,4.6377785734,3.0881668018,5
2.468232,1299078,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,0,0,1,0,2.982705948,3.0854105054,6.6041593452,5.2242480602,2.6842734515,10
2.520206,1299080,203,0,6.8541188527,0,0,0,0,0,0,0,0,0,0,0,0,11.012704612,0,0,0,0,0,0,0,1,6.8541188527,0,0,2.9395237171,3.1728234934,6.5635012143,4.9491614107,1.5447218499,8
2.896396,1299081,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,2.993358513,6.1432293588,5.4211731483,2.2183922443,1
5.30174,687448,206,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,7
4.260016,753545,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,2.8304594377,5.821523735,4.8904096202,2.6361240793,8
4.689615,753546,206,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,9
3.758808,753579,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,4
4.312119,753596,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,8
4.289018,905954,206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.476902406,0,0,3.8781174492,1,0,0,0,0,0,0,0,2.9179110931,3.110242272,6.2594522583,5.2134243164,2.8443282464,3
4.438165,905955,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,4
4.858453,905956,206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.4477200468,0,0,0,1,2,0,0,0,0,2,0,2.9160910977,2.9814266088,6.1494041617,4.1849677863,3.1628382794,2
3.884146,905974,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,2
4.367522,905975,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,0,0,0,0,0,2.9393612217,3.0331977678,6.3313205692,5.5179124686,2.7966991987,3
4.306939,905976,206,0,0,0,0,1,-44,-1,-1.325,4.1399567688,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,3.0291194103,5.979879232,6.3682132261,3.0264838877,4
4.558044,905977,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,10
3.89151,906792,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,3.0075638579,6.3078544341,4.6956922601,2.6472699901,7
3.44958,906793,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,2.9733786195,6.3334086183,5.9662547883,1.561693264,4
3.299571,906813,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,3
4.248477,906814,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4800101127,0,0,0,2,3,0,0,1,6.4800101127,2,0,2.8784694921,2.8626093565,6.6611617446,4.3178819809,2.8111504107,9
4.59246,906818,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,1,0,2.9159680908,2.9224205155,6.7564872014,5.125511477,2.4921244201,10
4.56643,906830,206,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,0,0,0,0,2.8686287901,2.999320268,7.5379994686,5.5800564821,3.1461362182,5
4.335995,906841,206,0,0,0,0,0,0,0,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,0,0,0,0,0,2.8520176879,3.0622812835,6.0677179038,5.1389451953,2.828466831,3
3.173608,906865,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,3.257221016,6.786587918,4.4241824512,2.0100142207,1
4.681826,907058,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,2.9047252579,6.3910535066,5.5516957541,2.4039239797,9
4.511738,907067,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,2,0,4.6142121153,3.192433314,6.9041002491,5.3577050227,2.5041376609,6
2.675104,907169,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,0,0,0,0,3.0160462437,3.4084326001,6.2920197942,5.72149334,2.2733964311,6
4.20124,907171,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.589704542,0,0,0,0,0,0,1,0,0,0,0,2.9636129991,3.2666693306,6.4168787772,5.6820410582,2.3360212191,10
4.61182,907172,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,2.2656419593,4
4.377502,908125,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.6371230116,0,1,3.0951624727,3.4304583082,6.6022065409,6.1020027303,1.959557042,2
4.815744,908128,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,0,0,0,0,0,2.8920391501,3.1962498587,6.6044383729,6.1480601306,3.7459879667,5
4.900516,909706,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,0,0,0,0,0,0,0,2.9491240043,3.1420955104,6.3832991772,5.4226161461,2.6498415454,8
4.684191,909713,206,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,2.3067478184,6
4.04168,909723,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,2.8298853183,3
4.579252,909724,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7687839898,0,0,0,0,1,0,0,0,0,0,0,2.910210766,3.0312444413,6.5304615048,4.8471171585,2.5635369728,5
4.060238,909725,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,0,0,0,1,0,2.9280808558,2.671767245,6.7064969551,6.530950752,3.1696245825,4
4.338571,909726,206,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,2.9442653885,6.8233148072,5.454875823,2.4366629442,7
4.697426,909784,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,3.1558922307,6.3979954472,6.9713754974,2.4659204815,5
4.589706,910697,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,2.3670176234,5
3.948023,910853,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4.3998443434,0,0,4.796589481,2.9052869665,6.3378627389,3.7672742525,1.4088044669,8
3.677623,910903,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,3.2708078861,6.7020292041,5.4415727631,2.0740409857,1
3.079847,910921,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,2.2253553647,6
3.883351,910925,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,3.5753219846,6.1396297533,4.6281963363,1.7918709168,3
4.066767,910932,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,2.8100131,1
4.472697,925339,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,2.6686755312,5
4.545104,971777,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,1.7864007874,2
4.391116,1240125,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,0,0,0,1,0,3.0196852704,2.9715560246,5.2698386421,6.3758861622,3.2718597692,5
3.498308,1240130,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,3.1884899521,7.4494437819,4.4432473127,1.6623847246,6
3.936965,1240153,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,3.112671923,7.2591507437,4.7745651402,1.8599585455,5
4.439847,1240226,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,2.8142410601,6.6644443157,5.3949306354,2.6479418258,7
4.19093,1287706,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,1,0,3.1121568867,3.5111447226,6.3142285442,5.4522291879,2.278965838,9
2.536668,1298145,206,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,3.3075081458,5.9988140368,7.49242324,3.0029564427,3
4.907738,1298160,206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,0,0,3,0,2.9852256991,2.9079916671,5.207403433,4.6377785734,3.0881668018,8
4.319219,1299078,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,0,0,1,0,2.982705948,3.0854105054,6.6041593452,5.2242480602,2.6842734515,10
3.952723,1299080,206,0,6.8541188527,0,0,0,0,0,0,0,0,0,0,0,0,11.012704612,0,0,0,0,0,0,0,1,6.8541188527,0,0,2.9395237171,3.1728234934,6.5635012143,4.9491614107,1.5447218499,6
3.623769,1299081,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,2.993358513,6.1432293588,5.4211731483,2.2183922443,6
2.788308,687448,207,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,3.2422427264,10
1.734943,753545,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,2.8304594377,5.821523735,4.8904096202,2.6361240793,9
3.600522,753546,207,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,2.9947934633,3.0622456647,6.4880234608,4.3197374658,2.9315551984,6
1.895532,753579,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9306829853,2.9262743824,5.5640534114,5.4976556021,2.7683392446,1
2.1176,753596,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,1,0,0,0,0,3.702485248,2.9957976654,5.9352159326,4.1359245241,2.3333606756,10
2.967898,905954,207,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.476902406,0,0,3.8781174492,1,0,0,0,0,0,0,0,2.9179110931,3.110242272,6.2594522583,5.2134243164,2.8443282464,5
1.883225,905955,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0194321487,3.0794714486,5.3016956496,4.7436687975,2.5164007156,9
1.674578,905974,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,1,0,0,0,1,2.8982673111,3.1179858022,6.6223905422,6.3735193297,1.985560804,8
2.367735,905975,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,0,0,0,0,0,2.9393612217,3.0331977678,6.3313205692,5.5179124686,2.7966991987,8
4.613702,905976,207,0,0,0,0,1,-44,-1,-1.325,4.1399567688,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,3.0291194103,5.979879232,6.3682132261,3.0264838877,2
4.029587,905977,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,0,0,0,0,2.9410140667,3.3440903242,6.6760292477,4.1345933566,2.5067032147,3
1.331824,906792,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,3.0075638579,6.3078544341,4.6956922601,2.6472699901,1
1.26793,906793,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,2.9733786195,6.3334086183,5.9662547883,1.561693264,10
4.599325,906813,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,3.4626093119,6.8184411853,4.6730891924,2.4752546302,4
