IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_647,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,SDOM_subdomainV_CSV,EXP_BTK,EXP_CDKL4,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MARK3_X_EXP_PPP2CB,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_FGF12,EXP_MET_X_EXP_PDGFA,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,Predicted IC50,Validation
5.277106,1290810,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.2196777416,3
4.090999,1290813,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,4.3300969218,7
4.935778,1290814,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,5.4727379992,10
5.303049,908152,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,3.6265833159,5
5.238687,1290808,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,5.1646330788,3
5.755034,1290810,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.1182403191,6
4.622738,1290813,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.9741382074,7
5.32057,1290814,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,5.6236622496,5
2.253558,907173,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.6691586027,10
2.495363,908150,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,2.674226768,5
4.507606,908152,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.8659394532,8
3.869674,908470,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.0163403482,1
3.034364,1240131,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,3.0214657616,6
2.644074,1240135,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,3.0252397741,1
2.275492,1240136,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,3.1137369481,1
1.364962,1240138,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,2.9051169641,10
1.136248,1240139,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.628027,0,2.5942349983,2.7810261061,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,1.406542355,4
3.071222,1240141,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,2.7340979998,6
4.528959,1290808,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.9691487495,2
2.530265,1290810,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.0338304838,5
-0.028871,1290813,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.6804871502,1
3.562892,1290814,235,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,3.0357090766,9
1.753824,907173,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,1.5148297151,9
1.031259,908150,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.5609974116,3
3.843245,908152,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,1.774157164,1
4.098107,908470,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.125990161,5
2.882762,1240131,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.4430767143,1
1.746791,1240135,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.7763192884,2
2.688508,1240136,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.5047654414,8
2.137878,1240138,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,1.5884816883,3
4.983868,1240141,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.3182359752,4
3.846448,1290808,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.5842373567,7
4.909987,1290810,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.9218384062,2
1.601401,1290813,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,1.4596543934,8
4.523786,1290814,249,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,3.5688143431,3
3.244146,907173,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.7359030182,4
3.601082,908150,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,2.5381741877,8
3.008331,908152,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.9939579389,4
3.856653,908470,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.3180493899,2
-0.068018,1240131,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.7280452862,6
3.797918,1240135,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.0826282139,6
1.055542,1240136,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.1172091813,2
-1.132828,1240138,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,3.1453965621,1
3.140227,1240139,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.628027,0,2.5942349983,2.7810261061,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.7869751685,7
0.954656,1240141,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,3.1957186596,3
2.699308,1290808,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.6408127144,4
2.875896,1290810,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.9571129925,4
-0.137954,1290813,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.5776285776,7
3.853944,1290814,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.4220120295,8
4.143559,907173,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.5696658661,5
5.667734,908150,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.6670614189,10
4.740991,908152,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.9811498846,3
5.477836,908470,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.7971509721,10
5.738658,1240131,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.8950999181,10
4.399895,1240135,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.8808109508,6
4.293144,1240136,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,5.0082841717,1
4.256188,1240138,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,4.5485757761,4
4.538268,1240139,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.628027,0,2.5942349983,2.7810261061,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,4.6949094674,8
5.244896,1240141,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,5.0323125513,5
5.003824,1290808,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.7833947207,4
5.63782,1290810,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.8668311068,9
3.685461,1290813,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,4.5966837826,2
4.11516,1290814,253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,5.1263944003,8
1.918078,907173,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.5107172855,9
3.322667,908150,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,2.6554792377,3
2.43063,908152,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.4930324058,10
3.280696,908470,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,2.3106521244,8
3.227442,1240131,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.4802320703,8
2.91657,1240135,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.1713447201,6
1.887723,1240136,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,2.4388327321,4
2.744286,1240138,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,2.6234925372,4
0.974739,1240139,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.628027,0,2.5942349983,2.7810261061,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.1583233707,4
2.61674,1240141,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,2.4428340899,6
2.762669,1290808,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.289780099,10
3.001836,1290810,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,2.4623625416,7
2.521105,1290813,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.7294189859,7
1.889465,1290814,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,2.9401976479,9
4.356204,907173,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,3.9167449737,5
5.645063,908150,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,5.1832212714,8
3.882974,908152,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,5.4214483398,9
5.456871,908470,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,5.3674651548,6
5.024439,1240131,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,5.4293841707,7
4.870187,1240135,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,5.3173084163,9
4.1203,1240136,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,5.3635110838,3
4.170631,1240138,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.6710348552,3.0182824456,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,4.5820918788,10
4.679972,1240139,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.628027,0,2.5942349983,2.7810261061,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,3.6915496862,7
3.937151,1240141,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,7.9756568119,0,1.523447,2.9042703236,3.1031175161,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,3.8022447389,8
4.881369,1290808,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2.7535974853,3.0833104752,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.8152723887,5
5.63782,1290810,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,7.8158529229,0,0.774333,2.8876571178,3.1100800334,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.1495064766,5
3.564579,1290813,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.780554,0,2.7033667794,2.8815490129,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,3.6873328229,6
4.302921,1290814,255,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,4.4170555399,0,0.859703,2.8107565076,3.0205928128,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,5.3637990678,10
3.785692,907173,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.7360690798,3.0389984847,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.1729628148,7
1.70659,908150,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.8330325461,2.8930331312,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,2.8661221769,1
4.330914,908152,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.6871948187,3.019345519,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.8827176315,9
2.775845,908470,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.8585885655,3.0617882165,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,2.6216052299,7
1.971892,1240131,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.7831885291,3.0044063676,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.8838018339,5
2.340659,1240135,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0.810756,2.6813974884,2.8794079827,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.3325264712,6
1.123172,1240136,256,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.8469700598,2.9929413828,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,2.8807307074,1
