IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_147_ENG,MUT_MAP3K19_CSV,MUT_MAST4_EXP,REC_R_HSA_141409,PWY_R_HSA_397014_EXP,GO_0061098,EXP_COQ8A,EXP_GRK2,EXP_BMP2K,EXP_TYRO3,EXP_STK25,EXP_STK39,EXP_EIF2AK2,EXP_MAP2K5,Predicted IC50,Validation
3.647728,687452,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,3.0061001591,3
2.165738,687455,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,3.933455038,1
4.163605,687459,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,3.2560902968,4
3.297737,724812,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,3.5310953677,9
2.927832,724838,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,3.9195844738,3
3.400249,753552,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,2.9327845179,2
0.776443,753566,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,1.9101421729,2
2.67064,906797,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,2.7545154326,2
3.752577,906798,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,3.313355345,5
2.404599,907065,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,1.8882186841,3
3.780392,907312,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,3.8537312072,1
0.126994,909704,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,1.4366263671,9
4.495439,909780,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,4.1133299875,7
3.272301,910926,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,2.172666538,5
2.434733,1299051,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,3.6515353377,5
2.303595,687452,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,1.9618275865,7
2.549338,687455,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,2.5128304087,9
3.015869,687459,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,2.9954033364,4
2.20848,724812,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,2.0986080628,6
2.189491,724838,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,1.9758547133,8
1.411853,753552,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,1.8523321506,9
2.128897,753566,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,2.547638976,7
2.238415,906797,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,1.7742074229,3
1.426498,906798,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,1.505490542,2
1.203429,907065,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,2.9134118717,1
2.398811,907312,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,2.6486467454,8
2.507578,909704,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,2.4362882307,2
2.190626,909780,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,1.6799245133,4
1.3946,910926,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,1.2346707736,3
2.094959,1299051,202,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,1.6899951135,9
2.677628,687452,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,2.6423122802,7
2.823227,687455,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,2.2091201278,4
4.495921,687459,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,4.7995417826,8
3.060165,724812,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,3.3869240321,6
2.904163,724838,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,2.142764685,1
2.844167,753552,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,3.1114322088,7
3.308923,753566,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,3.6608850445,5
3.397538,906797,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,3.3386958443,6
4.713748,906798,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,4.219760969,3
3.303168,907065,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,3.4732768541,1
2.853641,907312,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,4.1233140064,2
2.860419,909704,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,2.0628933794,4
4.657846,909780,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,4.707857407,8
2.668246,910926,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,2.1305134708,9
4.042043,1299051,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,3.9902210724,7
3.942409,687452,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,3.6442458935,7
4.490816,687455,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,3.6482409832,2
4.676219,687459,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,4.6150621901,8
4.090062,724812,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,3.8112795023,8
3.402292,724838,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,3.2638729962,7
4.159957,753552,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,4.3542149653,9
3.515293,753566,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,3.1719872237,1
3.12447,906797,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.2599113223,0,3.1207588814,0,4.2355762025,3.3827968837,5.1955338619,3.7757457396,5.6698727356,4.1665083287,8.0826916384,4.6831363339,4.2022548016,5
3.777864,906798,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,23.645485734,0,4.4156995237,3.7627265082,5.6835132259,4.4701725135,5.9424766061,5.1766119232,7.9009832967,4.3548478975,3.5073028397,10
4.856543,907065,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-3.335,0.733222,5.5364391806,1,0,0,3.8911186725,3.3200461355,5.5784705731,3.4634271342,5.6435924699,3.1938071887,8.3477110844,3.7299895375,4.8875094107,5
4.18371,907312,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,9.9065974502,0,4.0102803748,3.8886373711,5.6966804957,3.7145435456,5.6928462745,3.9267963208,7.2593508322,4.2715280033,4.1817117978,3
4.382635,909704,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2417537109,0,4.6186327115,3.5331725284,3.556404129,3.9044155458,5.86109156,4.600857288,7.3507488739,4.2632938294,4.4148746145,7
4.20082,909780,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.9864387426,3.5409404306,5.3382416798,4.0083087327,5.7770280457,4.4900887461,7.9547375393,3.9195163718,4.0592173403,6
3.721845,910926,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16.473618263,1,4.8589154852,4.2638935598,4.3856903984,4.3576758094,6.2130827109,5.3181855834,7.6144374446,4.3089667654,3.3689034022,10
4.594632,1299051,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.6651897088,0,3.9348772482,3.900501211,4.9026373039,3.9975818697,5.8749849735,4.5877846112,8.0369905138,4.0536459547,4.5809797909,6
1.819327,687452,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.861,0,0,0,10.355892998,0,3.9756980829,3.7195514453,4.7746715945,4.9310779605,6.7089456606,4.3801194075,7.0732834245,4.2475916729,2.4554714864,6
2.062688,687455,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0206514627,3.2938686123,4.5132754594,3.8399893723,5.7052507051,5.3690671337,6.7362646701,4.6050594629,2.0520515456,4
2.733707,687459,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2835465899,0,3.7750217434,3.3465710373,6.4845635998,4.1637910594,5.183466137,4.1099655884,8.4800506831,4.0443463397,1.9096179554,10
2.919538,724812,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7234969251,3.285518393,5.1040823828,3.876011784,6.160701284,4.9750514666,7.6373919779,4.3738987146,2.6428414042,8
1.923233,724838,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.67941358,3,4.2842057895,3.7038545474,4.5338299346,3.8545863516,5.5600843549,4.1375542049,7.1255378203,5.0341004575,1.3458782741,3
2.40742,753552,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0715409921,3.7213888162,4.7694202433,4.5709219205,5.8415857454,4.6743795136,7.6643320607,4.2072620405,2.4445839852,7
0.997579,753566,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.747083,0,0,3.2344608557,0,4.0198847878,3.3616687068,5.1436910502,3.8326027348,5.8821995012,3.9135600487,8.1460334223,4.0387986941,1.0589013172,8
