IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_828,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,GO_0001756,GO_0030336_EXP,GO_0038083_CSV,GO_0048812_EXP,EXP_IRAK3,EXP_DYRK2,EXP_BRD4,EXP_CLK4,Predicted IC50,Validation
5.487587,724839,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,5.5728398869,6
1.175217,906824,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,3.0687849198,10
3.833515,906843,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,4.7644719091,1
3.056974,907068,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,4.637730195,4
6.244294,930297,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.8206565749,7
6.316383,930298,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.8066645548,10
3.07723,1240212,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,4.7285155729,6
3.921672,1298134,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,5.1736909364,10
4.374705,687505,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,2.974734269,2
4.585166,687506,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.0337243608,9
5.525684,724839,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,4.8468977454,3
0.612027,906824,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,1.517281541,8
3.035425,906843,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.0162948751,6
2.364806,907068,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.3419461523,6
5.574981,930297,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.6319863395,2
5.734286,930298,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.9904618665,5
2.401662,1240212,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,2.7477829955,1
3.073155,1298134,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,3.8549486696,1
-0.668013,687505,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,0.2680388063,2
0.574091,687506,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,2.3199099994,5
3.555628,724839,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,4.3485298185,4
-1.050866,906824,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,0.1853534871,1
0.490523,906843,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,1.6176194138,7
0.172866,907068,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,1.4327228706,6
4.112575,930297,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,4.1247650294,10
5.220584,930298,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,4.645957496,8
-0.105694,1240212,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,1.5270380378,8
0.07649,1298134,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,2.1758217419,2
2.863893,687505,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,3.9577663099,8
4.315607,687506,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,5.8510919429,9
5.288201,724839,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,5.1718810198,8
3.032687,906824,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,4.1907111855,7
4.803607,906843,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,4.8090520317,6
5.195649,907068,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,5.126045953,4
6.244519,930297,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,6.0870096925,5
6.58449,930298,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.8581950944,3
4.423354,1240212,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,4.787373913,6
4.788941,1298134,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,4.7482981005,10
0.447225,687505,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,0.6608050431,5
0.84866,687506,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,0.7059910153,4
1.060834,724839,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,1.4648583357,4
0.125473,906824,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-0.802256387,3
0.410771,906843,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,0.5702133168,1
0.355361,907068,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,0.36142366,2
1.192741,930297,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,1.408440671,5
1.528124,930298,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,1.4628007751,6
-0.266428,1240212,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,0.1573710891,9
0.46936,1298134,312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,0.8261562163,3
1.796172,687505,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,2.4595139375,10
5.233893,687506,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.8265350234,7
5.515085,724839,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,4.6247697987,8
0.084186,906824,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,0.1926671007,6
4.567156,906843,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,4.4366553708,2
3.588832,907068,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,4.0536947171,5
5.575382,930297,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.8529525146,5
5.917078,930298,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.9140768125,4
3.54544,1240212,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,3.7370015739,1
4.691038,1298134,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,4.6852248503,1
4.288887,687505,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,3.8137943569,1
5.232117,687506,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.3223269818,3
4.854632,724839,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,4.5606957119,2
2.692351,906824,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,2.377140772,6
4.487059,906843,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.9253069272,10
3.993578,907068,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,4.0950574278,2
5.575382,930297,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.7505487615,1
5.917168,930298,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.7037843618,8
3.647858,1240212,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,3.875322408,4
4.814792,1298134,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,4.2201958585,1
3.076125,687505,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,1.8982920191,7
3.94805,687506,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.271068385,1
4.32244,724839,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,4.4218977413,7
1.152357,906824,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,2.0250632742,4
3.591477,906843,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.1891638634,9
3.92788,907068,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.2988859975,9
5.575382,930297,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.2052839717,4
5.917168,930298,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.2602830673,7
3.111729,1240212,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,3.2790797984,9
3.14381,1298134,330,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,3.9141448785,4
0.095879,687505,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,0.6182945644,4
3.002776,687506,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,2.4826964271,6
2.738968,724839,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,3.5876336236,4
-0.849215,906824,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-0.801573592,1
2.005909,906843,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,1.6777671203,8
1.42757,907068,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,1.7156642667,10
3.689609,930297,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,4.9714779565,7
5.66792,930298,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.6787914303,9
1.239036,1240212,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,0.8510616718,7
3.36433,1298134,331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,2.0186173405,9
2.637468,687505,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,4.2977164064,9
4.756305,687506,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.8698389171,8
5.148159,724839,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,5.7442692902,8
4.722765,906824,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,4.2734925791,5
4.595687,906843,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,4.5533967867,7
5.350152,907068,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,4.65847678,8
6.199674,930297,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,6.1189004527,3
6.505031,930298,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,6.2057987927,7
5.453521,1240212,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,4.5236320696,7
4.686968,1298134,345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,4.8591495621,4
0.252631,687505,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,0.1123036841,4
0.838366,687506,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,1.0717290519,7
2.506235,724839,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,2.6963679428,10
0.4332,906824,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-0.884791505,1
-0.180769,906843,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,0.85790542,1
-0.177048,907068,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,0.6096031498,7
2.421822,930297,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,2.5271790523,4
1.736261,930298,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,2.6937367229,10
0.992523,946357,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,1.143686566,10
0.776019,1240212,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,0.4162858508,5
1.24288,1298134,1010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,1.2413262537,4
3.242462,687505,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,2.716167033,7
3.599744,687506,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,3.4808386984,2
3.865109,724839,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,3.4745272313,2
1.875673,906824,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,2.5942411783,3
2.374419,906843,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.0162103516,10
2.758372,907068,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.2058140817,5
